cat,east,north,altitud
8956,451150,724625,2526.00000000
8958,451581.25,724618.75,2547.00000000
8959,438781.25,724581.25,2454.00000000
8961,430006.25,724593.75,2557.00000000
8964,450787.5,724531.25,2522.00000000
8967,439606.25,724443.75,2457.00000000
8968,454087.5,724543.75,2600.00000000
8969,429150,724400,2750.00000000
8970,454018.75,724468.75,2608.00000000
8972,453475,724487.5,2616.00000000
8974,426856.25,724425,2853.00000000
8978,450418.75,724431.25,2497.00000000
8979,453600,724368.75,2607.00000000
8982,439112.5,724368.75,2453.00000000
8987,453181.25,724318.75,2641.00000000
8989,429618.75,724331.25,2669.00000000
8992,450312.5,724343.75,2489.00000000
8993,451356.25,724337.5,2571.00000000
8996,426831.25,724306.25,2830.00000000
8999,450125,724231.25,2477.00000000
9000,439481.25,724231.25,2465.00000000
9002,426800,724200,2840.00000000
9003,439368.75,724168.75,2460.00000000
9010,430525,724156.25,2554.00000000
9011,439025,724093.75,2458.00000000
9012,429000,723968.75,2760.00000000
9015,426725,724131.25,2860.00000000
9020,451481.25,724131.25,2597.00000000
9024,451456.25,723962.5,2611.00000000
9025,452725,724018.75,2684.00000000
9027,439481.25,724006.25,2450.00000000
9030,453556.25,723968.75,2607.00000000
9032,451825,723862.5,2650.00000000
9033,438943.75,723956.25,2457.00000000
9036,438981.25,723918.75,2459.00000000
9038,453831.25,723893.75,2571.00000000
9040,439018.75,723856.25,2463.00000000
9041,439181.25,723906.25,2474.00000000
9044,439243.75,723818.75,2465.00000000
9045,443481.25,723781.25,2450.00000000
9049,428868.75,723756.25,2744.00000000
9055,428731.25,723731.25,2753.00000000
9059,451318.75,723706.25,2601.00000000
9060,439362.5,723625,2469.00000000
9063,450568.75,723706.25,2483.00000000
9064,451762.5,723618.75,2649.00000000
9066,453493.75,723693.75,2633.00000000
9067,452762.5,723656.25,2719.00000000
9069,453412.5,723468.75,2648.00000000
9070,439606.25,723481.25,2476.00000000
9072,450281.25,723543.75,2475.00000000
9073,450356.25,723556.25,2469.00000000
9075,431737.5,723481.25,2494.00000000
9077,439512.5,723487.5,2472.00000000
9078,428612.5,723468.75,2769.00000000
9079,452725,723418.75,2731.00000000
9081,452850,723443.75,2714.00000000
9082,428831.25,723418.75,2742.00000000
9083,439768.75,723418.75,2473.00000000
9085,439931.25,723356.25,2477.00000000
9086,451218.75,723350,2562.00000000
9088,439950,723306.25,2477.00000000
9091,440393.75,723181.25,2513.00000000
9092,428393.75,723268.75,2813.00000000
9093,443587.5,723231.25,2487.00000000
9094,453456.25,723168.75,2640.00000000
9095,429062.5,723175,2760.00000000
9096,440525,723193.75,2503.00000000
9097,451843.75,723175,2650.00000000
9098,440812.5,723150,2529.00000000
9101,428037.5,723068.75,2886.00000000
9105,452418.75,723143.75,2759.00000000
9106,430656.25,723056.25,2673.00000000
9107,439693.75,723018.75,2474.00000000
9109,429925,723006.25,2774.00000000
9110,442312.5,722881.25,2563.00000000
9111,430100,722981.25,2752.00000000
9112,430681.25,722993.75,2678.00000000
9114,440168.75,722931.25,2517.00000000
9117,428412.5,722868.75,2863.00000000
9118,430343.75,722762.5,2735.00000000
9119,441018.75,722900,2545.00000000
9120,440031.25,722881.25,2505.00000000
9121,445287.5,722831.25,2460.00000000
9123,452287.5,722856.25,2730.00000000
9124,441093.75,722862.5,2535.00000000
9125,451531.25,722862.5,2599.00000000
9126,427687.5,722756.25,2936.00000000
9127,439906.25,722812.5,2495.00000000
9128,428581.25,722781.25,2856.00000000
9129,431206.25,722818.75,2579.00000000
9130,451493.75,722793.75,2597.00000000
9131,445187.5,722775,2459.00000000
9132,431193.75,722775,2582.00000000
9133,441618.75,722756.25,2568.00000000
9136,440250,722750,2496.00000000
9137,428731.25,722718.75,2842.00000000
9138,429168.75,722706.25,2808.00000000
9139,443787.5,722725,2555.00000000
9140,429431.25,722668.75,2808.00000000
9143,442468.75,722706.25,2554.00000000
9144,429300,722656.25,2809.00000000
9145,440350,722643.75,2494.00000000
9148,452643.75,722606.25,2698.00000000
9149,430487.5,722668.75,2718.00000000
9150,431425,722631.25,2561.00000000
9153,445087.5,722600,2471.00000000
9155,451187.5,722581.25,2546.00000000
9156,443725,722568.75,2570.00000000
9158,429662.5,722581.25,2807.00000000
9159,431518.75,722593.75,2556.00000000
9160,452256.25,722556.25,2693.00000000
9161,428812.5,722550,2857.00000000
9162,431625,722556.25,2560.00000000
9163,452781.25,722556.25,2682.00000000
9165,431875,722468.75,2561.00000000
9166,445118.75,722481.25,2472.00000000
9168,452162.5,722475,2694.00000000
9169,432868.75,722518.75,2501.00000000
9170,442293.75,722518.75,2563.00000000
9172,431456.25,722506.25,2548.00000000
9174,430462.5,722475,2702.00000000
9175,442568.75,722431.25,2576.00000000
9176,441656.25,722343.75,2617.00000000
9178,443681.25,722300,2572.00000000
9180,452287.5,722368.75,2681.00000000
9181,432550,722343.75,2473.00000000
9183,432087.5,722343.75,2542.00000000
9185,429237.5,722331.25,2779.00000000
9187,432368.75,722331.25,2482.00000000
9188,445100,722325,2475.00000000
9189,441843.75,722281.25,2585.00000000
9190,442962.5,722218.75,2575.00000000
9192,442256.25,722243.75,2559.00000000
9193,442775,722156.25,2584.00000000
9198,445106.25,722043.75,2486.00000000
9201,443956.25,721993.75,2582.00000000
9204,443487.5,722206.25,2562.00000000
9207,443225,722112.5,2575.00000000
9208,452318.75,722131.25,2647.00000000
9209,442168.75,722131.25,2557.00000000
9211,451875,722106.25,2645.00000000
9212,452450,722093.75,2639.00000000
9213,432618.75,722068.75,2505.00000000
9214,443081.25,722056.25,2568.00000000
9216,442625,722031.25,2569.00000000
9217,442306.25,721806.25,2558.00000000
9219,445256.25,721950,2484.00000000
9225,442881.25,721868.75,2566.00000000
9227,443343.75,721812.5,2566.00000000
9228,445312.5,721906.25,2485.00000000
9229,443818.75,721868.75,2575.00000000
9231,444581.25,721850,2515.00000000
9237,452550,721668.75,2651.00000000
9239,443843.75,721712.5,2578.00000000
9241,441587.5,721743.75,2555.00000000
9242,443625,721706.25,2564.00000000
9243,445800,721643.75,2456.00000000
9246,442756.25,721718.75,2553.00000000
9249,443275,721650,2555.00000000
9256,433487.5,721600,2467.00000000
9257,452281.25,721556.25,2625.00000000
9258,442412.5,721518.75,2547.00000000
9262,429637.5,721368.75,2893.00000000
9263,431881.25,721512.5,2580.00000000
9264,443500,721506.25,2555.00000000
9266,445393.75,721531.25,2450.00000000
9268,434068.75,721512.5,2505.00000000
9269,442600,721481.25,2536.00000000
9270,450293.75,721462.5,2450.00000000
9271,428737.5,721481.25,2911.00000000
9272,446150,721437.5,2459.00000000
9273,428706.25,721443.75,2910.00000000
9274,444193.75,721437.5,2556.00000000
9275,444962.5,721412.5,2474.00000000
9276,432093.75,721412.5,2615.00000000
9279,428818.75,721381.25,2919.00000000
9281,429168.75,721393.75,2926.00000000
9282,444518.75,721406.25,2522.00000000
9284,432268.75,721393.75,2594.00000000
9285,452175,721381.25,2592.00000000
9286,452343.75,721356.25,2606.00000000
9289,432243.75,721256.25,2618.00000000
9290,429356.25,721281.25,2933.00000000
9291,443256.25,721300,2538.00000000
9294,433193.75,721331.25,2479.00000000
9295,431231.25,721281.25,2752.00000000
9298,445256.25,721181.25,2474.00000000
9299,452131.25,721168.75,2586.00000000
9301,430968.75,721193.75,2699.00000000
9302,433218.75,721200,2501.00000000
9303,433250,721187.5,2506.00000000
9304,443218.75,721181.25,2531.00000000
9307,433243.75,721137.5,2503.00000000
9308,442462.5,721125,2512.00000000
9309,430356.25,721118.75,2834.00000000
9310,443825,721112.5,2528.00000000
9311,429918.75,721100,2892.00000000
9312,444043.75,721112.5,2515.00000000
9313,431843.75,721081.25,2652.00000000
9314,443393.75,721081.25,2512.00000000
9317,430843.75,721043.75,2711.00000000
9318,445193.75,721043.75,2478.00000000
9319,430450,721068.75,2807.00000000
9320,444018.75,721056.25,2515.00000000
9324,433837.5,721043.75,2469.00000000
9326,445100,720875,2503.00000000
9328,430768.75,720912.5,2733.00000000
9329,444700,720906.25,2513.00000000
9330,444756.25,720931.25,2503.00000000
9332,452125,720831.25,2568.00000000
9333,429693.75,720906.25,2916.00000000
9335,429525,720818.75,2934.00000000
9336,429768.75,720893.75,2918.00000000
9338,429087.5,720843.75,2953.00000000
9339,442731.25,720837.5,2484.00000000
9344,442693.75,720812.5,2483.00000000
9345,433662.5,720793.75,2479.00000000
9348,431262.5,720731.25,2641.00000000
9350,452150,720712.5,2557.00000000
9352,445431.25,720681.25,2471.00000000
9353,445318.75,720625,2478.00000000
9355,429512.5,720568.75,2930.00000000
9357,432018.75,720556.25,2770.00000000
9359,431962.5,720381.25,2815.00000000
9360,452231.25,720456.25,2522.00000000
9361,439675,720300,2676.00000000
9363,439518.75,720318.75,2645.00000000
9367,434750,720281.25,2480.00000000
9371,432931.25,720231.25,2675.00000000
9372,434906.25,720168.75,2474.00000000
9373,434693.75,720143.75,2483.00000000
9374,439806.25,720106.25,2667.00000000
9375,432431.25,720081.25,2791.00000000
9376,434906.25,720075,2477.00000000
9379,434550,719968.75,2489.00000000
9380,434237.5,719956.25,2502.00000000
9381,435081.25,719931.25,2474.00000000
9384,432143.75,719918.75,2764.00000000
9386,434456.25,719843.75,2491.00000000
9388,435287.5,719787.5,2465.00000000
9389,435068.75,719781.25,2474.00000000
9392,434993.75,719781.25,2476.00000000
9396,433025,719681.25,2742.00000000
9397,432893.75,719631.25,2766.00000000
9398,435237.5,719581.25,2475.00000000
9400,435356.25,719537.5,2474.00000000
9401,435187.5,719462.5,2482.00000000
9403,434581.25,719400,2521.00000000
9404,435312.5,719412.5,2477.00000000
9405,435443.75,719400,2465.00000000
9406,434712.5,719387.5,2512.00000000
9407,435193.75,719350,2481.00000000
9410,433387.5,719325,2657.00000000
9413,431893.75,719250,2707.00000000
9414,435037.5,719275,2483.00000000
9416,437118.75,719218.75,2557.00000000
9418,434487.5,719218.75,2524.00000000
9421,436981.25,719168.75,2560.00000000
9424,431681.25,719156.25,2705.00000000
9425,437056.25,719131.25,2574.00000000
9428,432693.75,719287.5,2723.00000000
9432,436050,719068.75,2476.00000000
9435,435343.75,719056.25,2473.00000000
9437,434556.25,719012.5,2542.00000000
9445,436368.75,718931.25,2458.00000000
9448,435731.25,718856.25,2548.00000000
9449,436181.25,718912.5,2468.00000000
9450,436331.25,718906.25,2455.00000000
9451,434481.25,718862.5,2547.00000000
9453,437081.25,718843.75,2550.00000000
9455,433700,718881.25,2666.00000000
9459,434787.5,718781.25,2503.00000000
9460,435356.25,718718.75,2504.00000000
9463,435468.75,718743.75,2507.00000000
9465,445712.5,718675,2451.00000000
9468,431018.75,718731.25,2780.00000000
9469,436993.75,718700,2553.00000000
9473,430981.25,718681.25,2787.00000000
9474,438343.75,718681.25,2518.00000000
9475,430981.25,718637.5,2787.00000000
9478,434925,718550,2521.00000000
9479,446181.25,718493.75,2461.00000000
9482,431162.5,718556.25,2770.00000000
9483,434775,718487.5,2507.00000000
9487,431356.25,718493.75,2753.00000000
9488,435106.25,718506.25,2504.00000000
9492,439743.75,718418.75,2492.00000000
9502,438406.25,718306.25,2560.00000000
9504,446193.75,718231.25,2469.00000000
9510,432312.5,718156.25,2602.00000000
9511,446312.5,717993.75,2477.00000000
9514,438987.5,718118.75,2585.00000000
9515,439718.75,718100,2551.00000000
9516,433531.25,718106.25,2549.00000000
9517,432700,718062.5,2551.00000000
9518,435243.75,718075,2476.00000000
9520,441331.25,718068.75,2510.00000000
9523,440643.75,718037.5,2599.00000000
9524,442781.25,717843.75,2455.00000000
9526,437268.75,717887.5,2508.00000000
9529,435881.25,717918.75,2491.00000000
9530,435687.5,717887.5,2482.00000000
9531,437618.75,717887.5,2492.00000000
9533,436581.25,717825,2561.00000000
9535,439862.5,717818.75,2586.00000000
9536,446781.25,717831.25,2472.00000000
9537,444400,717756.25,2479.00000000
9539,436312.5,717768.75,2560.00000000
9540,446762.5,717762.5,2475.00000000
9542,435450,717756.25,2495.00000000
9544,434625,717731.25,2503.00000000
9545,437618.75,717743.75,2506.00000000
9547,438906.25,717693.75,2637.00000000
9548,439575,717718.75,2580.00000000
9549,435793.75,717706.25,2494.00000000
9551,444175,717662.5,2487.00000000
9552,446593.75,717637.5,2495.00000000
9553,436393.75,717675,2561.00000000
9554,435412.5,717618.75,2502.00000000
9555,433137.5,717643.75,2525.00000000
9556,436606.25,717656.25,2558.00000000
9559,436456.25,717568.75,2571.00000000
9561,438600,717556.25,2671.00000000
9565,434756.25,717518.75,2546.00000000
9566,444400,717506.25,2489.00000000
9567,436281.25,717518.75,2550.00000000
9568,444262.5,717406.25,2497.00000000
9569,437768.75,717506.25,2557.00000000
9571,434350,717468.75,2518.00000000
9572,436712.5,717456.25,2547.00000000
9574,435437.5,717450,2505.00000000
9577,433918.75,717418.75,2540.00000000
9578,436793.75,717381.25,2541.00000000
9579,439812.5,717381.25,2625.00000000
9582,434025,717412.5,2539.00000000
9583,446606.25,717281.25,2481.00000000
9584,439325,717381.25,2639.00000000
9585,438837.5,717331.25,2678.00000000
9586,440993.75,717350,2698.00000000
9588,437818.75,717331.25,2583.00000000
9591,438918.75,717300,2674.00000000
9593,437100,717268.75,2512.00000000
9594,439212.5,717193.75,2658.00000000
9596,436568.75,717268.75,2533.00000000
9597,444306.25,717275,2489.00000000
9598,433656.25,717262.5,2589.00000000
9599,437868.75,717218.75,2565.00000000
9601,435687.5,717231.25,2516.00000000
9602,435818.75,717218.75,2515.00000000
9604,435656.25,717218.75,2516.00000000
9606,438762.5,717200,2655.00000000
9607,439068.75,717206.25,2656.00000000
9608,440850,717087.5,2718.00000000
9609,441737.5,717193.75,2647.00000000
9611,444656.25,717181.25,2457.00000000
9612,435750,717162.5,2515.00000000
9614,439618.75,717156.25,2637.00000000
9615,436306.25,717143.75,2513.00000000
9616,440162.5,717131.25,2665.00000000
9617,444843.75,717093.75,2450.00000000
9618,446556.25,717131.25,2469.00000000
9619,446581.25,717043.75,2470.00000000
9621,440300,717068.75,2687.00000000
9622,436506.25,717087.5,2510.00000000
9623,444450,717050,2459.00000000
9625,439868.75,717056.25,2657.00000000
9627,444062.5,716981.25,2465.00000000
9629,440050,716962.5,2670.00000000
9630,435600,716950,2533.00000000
9631,440650,716968.75,2689.00000000
9633,440925,716937.5,2702.00000000
9635,435218.75,716918.75,2569.00000000
9636,434881.25,716881.25,2591.00000000
9638,435856.25,716931.25,2521.00000000
9639,438412.5,716918.75,2559.00000000
9640,441631.25,716862.5,2702.00000000
9641,435781.25,716881.25,2522.00000000
9646,440093.75,716881.25,2661.00000000
9647,441350,716825,2735.00000000
9649,444506.25,716818.75,2451.00000000
9651,435256.25,716850,2559.00000000
9652,435300,716856.25,2559.00000000
9654,434656.25,716762.5,2596.00000000
9655,436568.75,716775,2481.00000000
9656,442175,716768.75,2597.00000000
9658,437256.25,716681.25,2483.00000000
9659,442150,716718.75,2592.00000000
9662,446806.25,716650,2452.00000000
9666,436787.5,716625,2486.00000000
9667,440950,716662.5,2713.00000000
9669,437437.5,716543.75,2480.00000000
9671,433625,716550,2708.00000000
9674,438850,716543.75,2549.00000000
9675,438443.75,716512.5,2491.00000000
9676,436400,716512.5,2505.00000000
9678,442437.5,716412.5,2541.00000000
9679,436956.25,716468.75,2494.00000000
9683,436218.75,716443.75,2520.00000000
9684,436681.25,716400,2504.00000000
9685,437243.75,716381.25,2481.00000000
9686,437450,716381.25,2476.00000000
9687,433537.5,716406.25,2713.00000000
9691,433731.25,716356.25,2719.00000000
9692,438550,716387.5,2490.00000000
9693,437075,716381.25,2487.00000000
9694,436925,716362.5,2491.00000000
9697,438468.75,716293.75,2497.00000000
9699,436050,716293.75,2532.00000000
9701,435912.5,716225,2542.00000000
9702,436450,716250,2517.00000000
9704,450393.75,716275,2450.00000000
9705,438575,716268.75,2493.00000000
9706,436131.25,716256.25,2532.00000000
9707,446768.75,716031.25,2459.00000000
9708,433481.25,716206.25,2743.00000000
9709,436093.75,716243.75,2533.00000000
9710,437968.75,716206.25,2488.00000000
9717,433256.25,716093.75,2738.00000000
9718,434793.75,716125,2576.00000000
9720,437718.75,716112.5,2490.00000000
9721,435968.75,716043.75,2554.00000000
9722,437387.5,716093.75,2474.00000000
9724,438762.5,716043.75,2492.00000000
9727,438093.75,716018.75,2508.00000000
9729,436043.75,716031.25,2549.00000000
9730,437712.5,716025,2492.00000000
9732,435793.75,716000,2540.00000000
9733,437131.25,715993.75,2482.00000000
9734,438631.25,715993.75,2507.00000000
9735,450512.5,715950,2492.00000000
9736,433568.75,715956.25,2718.00000000
9739,435062.5,715918.75,2581.00000000
9740,435900,715912.5,2547.00000000
9741,438950,715943.75,2511.00000000
9742,432781.25,715868.75,2728.00000000
9743,437781.25,715862.5,2500.00000000
9746,450437.5,715862.5,2477.00000000
9748,439793.75,715806.25,2552.00000000
9749,447118.75,715831.25,2466.00000000
9750,439068.75,715743.75,2530.00000000
9752,450462.5,715781.25,2470.00000000
9753,432743.75,715781.25,2710.00000000
9754,438193.75,715775,2531.00000000
9756,434675,715718.75,2657.00000000
9758,438868.75,715700,2534.00000000
9759,438750,715743.75,2523.00000000
9761,447662.5,715731.25,2450.00000000
9763,435700,715693.75,2555.00000000
9764,438612.5,715700,2514.00000000
9766,447181.25,715706.25,2479.00000000
9768,437143.75,715668.75,2506.00000000
9769,438606.25,715637.5,2514.00000000
9770,447175,715643.75,2484.00000000
9771,450400,715618.75,2455.00000000
9773,447262.5,715618.75,2484.00000000
9775,435518.75,715593.75,2552.00000000
9776,438218.75,715543.75,2563.00000000
9777,437581.25,715568.75,2493.00000000
9780,446531.25,715506.25,2462.00000000
9781,447281.25,715537.5,2488.00000000
9783,428037.5,715393.75,2661.00000000
9784,432262.5,715381.25,2833.00000000
9788,447356.25,715331.25,2506.00000000
9789,434450,715293.75,2699.00000000
9790,436406.25,715431.25,2506.00000000
9791,432150,715406.25,2828.00000000
9792,438737.5,715387.5,2508.00000000
9794,437106.25,715343.75,2550.00000000
9796,440231.25,715368.75,2644.00000000
9798,435493.75,715356.25,2571.00000000
9799,438481.25,715318.75,2538.00000000
9800,441356.25,715343.75,2601.00000000
9801,436368.75,715318.75,2515.00000000
9802,447731.25,715268.75,2473.00000000
9803,428193.75,715275,2618.00000000
9804,438275,715318.75,2544.00000000
9806,432387.5,715256.25,2826.00000000
9807,433681.25,715275,2677.00000000
9808,446631.25,715343.75,2467.00000000
9810,428087.5,715156.25,2629.00000000
9811,433318.75,715243.75,2736.00000000
9812,429493.75,715162.5,2613.00000000
9813,438075,715193.75,2535.00000000
9814,429162.5,715206.25,2593.00000000
9816,446956.25,715206.25,2453.00000000
9818,447218.75,715193.75,2489.00000000
9819,447487.5,715143.75,2500.00000000
9821,433018.75,715100,2789.00000000
9823,429306.25,715156.25,2602.00000000
9824,438568.75,715125,2524.00000000
9825,438762.5,715093.75,2528.00000000
9826,440512.5,715137.5,2696.00000000
9829,432487.5,715081.25,2834.00000000
9830,436656.25,715081.25,2537.00000000
9832,433518.75,715031.25,2732.00000000
9833,438968.75,715081.25,2512.00000000
9834,435800,715031.25,2556.00000000
9835,436325,714968.75,2540.00000000
9836,436525,715018.75,2533.00000000
9837,441306.25,715056.25,2629.00000000
9838,441368.75,715006.25,2640.00000000
9839,442581.25,714893.75,2651.00000000
9841,429675,715043.75,2599.00000000
9842,436031.25,715031.25,2545.00000000
9843,436731.25,715043.75,2532.00000000
9844,441925,714981.25,2623.00000000
9845,447931.25,715031.25,2468.00000000
9846,437818.75,714918.75,2554.00000000
9848,432575,714993.75,2832.00000000
9849,437343.75,714956.25,2584.00000000
9850,441625,714981.25,2620.00000000
9851,432681.25,714918.75,2843.00000000
9852,448093.75,714993.75,2452.00000000
9854,428400,714968.75,2586.00000000
9855,440356.25,714937.5,2713.00000000
9856,436668.75,714893.75,2537.00000000
9857,434393.75,714925,2704.00000000
9858,441993.75,714943.75,2616.00000000
9860,441125,714925,2627.00000000
9863,430206.25,714906.25,2582.00000000
9864,438862.5,714893.75,2508.00000000
9866,437193.75,714862.5,2569.00000000
9867,440581.25,714806.25,2744.00000000
9868,442106.25,714818.75,2614.00000000
9869,427818.75,714831.25,2606.00000000
9870,428706.25,714806.25,2588.00000000
9871,429643.75,714818.75,2598.00000000
9872,437562.5,714843.75,2568.00000000
9873,437006.25,714800,2561.00000000
9874,432768.75,714781.25,2855.00000000
9875,436800,714818.75,2533.00000000
9876,442293.75,714781.25,2611.00000000
9877,439168.75,714700,2506.00000000
9878,443612.5,714775,2527.00000000
9880,436075,714731.25,2528.00000000
9882,429762.5,714706.25,2592.00000000
9883,440718.75,714731.25,2713.00000000
9884,444643.75,714718.75,2473.00000000
9886,434475,714656.25,2724.00000000
9888,428181.25,714612.5,2573.00000000
9889,437650,714662.5,2557.00000000
9890,437718.75,714668.75,2554.00000000
9891,443512.5,714506.25,2528.00000000
9892,429406.25,714631.25,2575.00000000
9893,442256.25,714631.25,2595.00000000
9894,438275,714568.75,2533.00000000
9895,432937.5,714568.75,2835.00000000
9898,430831.25,714581.25,2592.00000000
9900,429293.75,714568.75,2568.00000000
9901,430537.5,714487.5,2584.00000000
9902,430812.5,714531.25,2597.00000000
9903,444856.25,714531.25,2496.00000000
9904,442281.25,714531.25,2590.00000000
9905,442937.5,714493.75,2557.00000000
9906,436250,714493.75,2523.00000000
9907,438006.25,714493.75,2534.00000000
9908,439250,714518.75,2502.00000000
9911,431337.5,714481.25,2616.00000000
9912,428306.25,714381.25,2577.00000000
9913,430950,714481.25,2592.00000000
9915,428075,714393.75,2566.00000000
9916,429293.75,714443.75,2561.00000000
9917,428443.75,714406.25,2564.00000000
9918,437431.25,714443.75,2529.00000000
9919,437718.75,714437.5,2535.00000000
9920,445175,714431.25,2475.00000000
9921,434462.5,714431.25,2723.00000000
9922,429662.5,714337.5,2580.00000000
9924,434568.75,714356.25,2730.00000000
9925,427718.75,714356.25,2548.00000000
9926,439343.75,714337.5,2522.00000000
9929,430337.5,714331.25,2574.00000000
9930,428662.5,714268.75,2568.00000000
9931,428437.5,714293.75,2562.00000000
9932,429556.25,714293.75,2574.00000000
9933,430525,714268.75,2572.00000000
9934,433893.75,714256.25,2801.00000000
9935,434481.25,714318.75,2726.00000000
9936,447425,714206.25,2478.00000000
9937,447093.75,714162.5,2461.00000000
9938,428956.25,714193.75,2556.00000000
9939,439362.5,714218.75,2525.00000000
9940,428762.5,714231.25,2558.00000000
9941,436250,714200,2523.00000000
9942,430287.5,714187.5,2574.00000000
9945,429550,714112.5,2577.00000000
9946,446475,714087.5,2479.00000000
9947,431206.25,714081.25,2593.00000000
9948,436637.5,714118.75,2528.00000000
9949,440500,714131.25,2604.00000000
9950,430662.5,714075,2573.00000000
9951,433956.25,714087.5,2774.00000000
9952,428506.25,714106.25,2559.00000000
9953,429006.25,714106.25,2545.00000000
9954,430325,714062.5,2571.00000000
9955,434387.5,714050,2748.00000000
9956,428918.75,714093.75,2552.00000000
9957,428543.75,714081.25,2556.00000000
9958,429018.75,714068.75,2546.00000000
9959,439462.5,714056.25,2532.00000000
9960,444681.25,714068.75,2569.00000000
9961,447562.5,714043.75,2475.00000000
9962,443493.75,714031.25,2493.00000000
9963,439418.75,714037.5,2532.00000000
9964,428081.25,714025,2557.00000000
9965,439056.25,713937.5,2519.00000000
9966,440481.25,714000,2606.00000000
9967,429718.75,713981.25,2559.00000000
9968,429637.5,713962.5,2566.00000000
9969,428118.75,713956.25,2551.00000000
9970,434568.75,713943.75,2745.00000000
9971,436550,713956.25,2534.00000000
9972,428562.5,713937.5,2549.00000000
9973,430275,713931.25,2569.00000000
9974,431643.75,713918.75,2591.00000000
9975,428050,713862.5,2555.00000000
9976,437793.75,713943.75,2498.00000000
9978,428812.5,713837.5,2541.00000000
9979,429743.75,713856.25,2561.00000000
9980,430368.75,713856.25,2566.00000000
9981,431068.75,713868.75,2588.00000000
9982,444681.25,713906.25,2575.00000000
9983,436918.75,713875,2509.00000000
9984,437831.25,713893.75,2497.00000000
9985,437981.25,713893.75,2497.00000000
9986,446668.75,713881.25,2467.00000000
9988,427837.5,713856.25,2543.00000000
9989,428493.75,713875,2547.00000000
9990,428918.75,713868.75,2537.00000000
9991,429831.25,713875,2556.00000000
9992,440468.75,713881.25,2602.00000000
9993,439537.5,713793.75,2554.00000000
9994,431681.25,713781.25,2598.00000000
9995,436518.75,713856.25,2532.00000000
9996,444593.75,713818.75,2586.00000000
9997,429375,713806.25,2545.00000000
9998,430800,713793.75,2569.00000000
10000,429081.25,713743.75,2547.00000000
10001,436331.25,713818.75,2529.00000000
10002,437993.75,713806.25,2498.00000000
10003,440431.25,713775,2599.00000000
10004,427700,713775,2546.00000000
10005,439268.75,713781.25,2539.00000000
10006,446843.75,713718.75,2466.00000000
10007,428175,713775,2535.00000000
10008,438843.75,713750,2530.00000000
10009,438981.25,713768.75,2517.00000000
10010,429775,713737.5,2552.00000000
10011,438456.25,713743.75,2494.00000000
10012,441387.5,713737.5,2671.00000000
10013,448168.75,713668.75,2512.00000000
10014,428831.25,713706.25,2540.00000000
10015,437800,713725,2505.00000000
10016,443593.75,713637.5,2486.00000000
10017,439831.25,713718.75,2555.00000000
10018,438100,713668.75,2507.00000000
10019,427893.75,713650,2554.00000000
10020,431650,713668.75,2594.00000000
10021,439506.25,713693.75,2556.00000000
10022,447431.25,713668.75,2468.00000000
10023,436906.25,713681.25,2506.00000000
10024,439962.5,713668.75,2560.00000000
10025,431000,713506.25,2578.00000000
10026,439518.75,713668.75,2558.00000000
10027,439931.25,713668.75,2563.00000000
10028,440775,713631.25,2600.00000000
10029,428743.75,713631.25,2540.00000000
10030,439050,713637.5,2517.00000000
10031,428175,713631.25,2528.00000000
10032,437537.5,713606.25,2531.00000000
10033,439537.5,713643.75,2557.00000000
10034,448487.5,713593.75,2497.00000000
10035,430356.25,713593.75,2572.00000000
10036,434143.75,713568.75,2740.00000000
10037,439481.25,713606.25,2558.00000000
10038,442006.25,713606.25,2652.00000000
10039,429037.5,713575,2543.00000000
10040,429693.75,713575,2546.00000000
10041,448318.75,713537.5,2503.00000000
10042,438356.25,713556.25,2502.00000000
10043,440175,713575,2567.00000000
10044,440281.25,713562.5,2567.00000000
10045,443775,713500,2494.00000000
10046,439943.75,713518.75,2576.00000000
10047,438237.5,713543.75,2504.00000000
10048,439700,713431.25,2573.00000000
10049,440075,713512.5,2572.00000000
10050,431906.25,713456.25,2593.00000000
10051,448118.75,713512.5,2498.00000000
10052,429225,713443.75,2545.00000000
10053,430800,713506.25,2563.00000000
10054,429643.75,713475,2543.00000000
10055,432050,713468.75,2592.00000000
10056,436462.5,713475,2551.00000000
10057,439818.75,713493.75,2570.00000000
10058,434250,713443.75,2732.00000000
10059,444375,713462.5,2571.00000000
10060,433200,713462.5,2615.00000000
10061,436800,713468.75,2513.00000000
10062,438181.25,713450,2505.00000000
10063,434137.5,713443.75,2734.00000000
10064,438306.25,713450,2506.00000000
10065,438706.25,713425,2494.00000000
10066,436225,713418.75,2554.00000000
10067,437543.75,713393.75,2537.00000000
10068,442487.5,713393.75,2616.00000000
10069,444668.75,713531.25,2604.00000000
10070,444850,713431.25,2583.00000000
10071,447593.75,713431.25,2467.00000000
10072,427831.25,713393.75,2525.00000000
10073,435981.25,713393.75,2579.00000000
10074,440687.5,713337.5,2580.00000000
10075,442218.75,713412.5,2621.00000000
10076,442318.75,713406.25,2622.00000000
10077,429618.75,713331.25,2543.00000000
10078,437618.75,713381.25,2538.00000000
10079,448668.75,713262.5,2477.00000000
10080,428850,713375,2512.00000000
10081,430718.75,713356.25,2568.00000000
10082,436093.75,713375,2563.00000000
10083,447525,713337.5,2478.00000000
10084,430468.75,713318.75,2553.00000000
10085,431693.75,713318.75,2595.00000000
10086,447193.75,713356.25,2459.00000000
